DateKey,Date,Day,Month,MonthShort,MonthNo,Quarter,Year,WeekdayNo,IsWeekend,FiscalYear,FiscalQuarter,IsHoliday,SpanishDayNameOfWeek,FrenchDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,DayNumberOfWeek,SpanishMonthName,FrenchMonthName,CalendarSemester,FiscalSemester
20210206,2021-02-06,Saturday,February,Feb,2,1,2021,6,True,2021,1,False,Sábado,Samedi,6,37,5,6,Febrero,Février,1,1
20210207,2021-02-07,Sunday,February,Feb,2,1,2021,7,True,2020,3,False,Domingo,Dimanche,7,38,5,7,Febrero,Février,1,2
20210208,2021-02-08,Monday,February,Feb,2,1,2021,1,False,2021,1,True,Lunes,Lundi,8,39,6,1,Febrero,Février,1,1
20210209,2021-02-09,Tuesday,February,Feb,2,1,2021,2,False,2020,4,False,Martes,Mardi,9,40,6,2,Febrero,Février,1,2
20210210,2021-02-10,Wednesday,February,Feb,2,1,2021,3,False,2021,2,False,Miércoles,Mercredi,10,41,6,3,Febrero,Février,1,1
20210211,2021-02-11,Thursday,February,Feb,2,1,2021,4,False,2020,2,False,Jueves,Jeudi,11,42,6,4,Febrero,Février,1,1
20210212,2021-02-12,Friday,February,Feb,2,1,2021,5,False,2020,3,True,Viernes,Vendredi,12,43,6,5,Febrero,Février,1,2
20210213,2021-02-13,Saturday,February,Feb,2,1,2021,6,True,2021,1,True,Sábado,Samedi,13,44,6,6,Febrero,Février,1,1
20210214,2021-02-14,Sunday,February,Feb,2,1,2021,7,True,2020,1,False,Domingo,Dimanche,14,45,6,7,Febrero,Février,1,1
20210215,2021-02-15,Monday,February,Feb,2,1,2021,1,False,2020,3,False,Lunes,Lundi,15,46,7,1,Febrero,Février,1,2
20210216,2021-02-16,Tuesday,February,Feb,2,1,2021,2,False,2021,1,True,Martes,Mardi,16,47,7,2,Febrero,Février,1,1
20210217,2021-02-17,Wednesday,February,Feb,2,1,2021,3,False,2021,4,False,Miércoles,Mercredi,17,48,7,3,Febrero,Février,1,2
20210218,2021-02-18,Thursday,February,Feb,2,1,2021,4,False,2021,2,False,Jueves,Jeudi,18,49,7,4,Febrero,Février,1,1
20210219,2021-02-19,Friday,February,Feb,2,1,2021,5,False,2021,3,False,Viernes,Vendredi,19,50,7,5,Febrero,Février,1,2
20210220,2021-02-20,Saturday,February,Feb,2,1,2021,6,True,2021,3,False,Sábado,Samedi,20,51,7,6,Febrero,Février,1,2
20210221,2021-02-21,Sunday,February,Feb,2,1,2021,7,True,2020,1,False,Domingo,Dimanche,21,52,7,7,Febrero,Février,1,1
20210222,2021-02-22,Monday,February,Feb,2,1,2021,1,False,2020,3,False,Lunes,Lundi,22,53,8,1,Febrero,Février,1,2
20210223,2021-02-23,Tuesday,February,Feb,2,1,2021,2,False,2020,4,False,Martes,Mardi,23,54,8,2,Febrero,Février,1,2
20210224,2021-02-24,Wednesday,February,Feb,2,1,2021,3,False,2021,1,False,Miércoles,Mercredi,24,55,8,3,Febrero,Février,1,1
20210225,2021-02-25,Thursday,February,Feb,2,1,2021,4,False,2021,1,False,Jueves,Jeudi,25,56,8,4,Febrero,Février,1,1
20210226,2021-02-26,Friday,February,Feb,2,1,2021,5,False,2020,1,False,Viernes,Vendredi,26,57,8,5,Febrero,Février,1,1
20210227,2021-02-27,Saturday,February,Feb,2,1,2021,6,True,2020,1,False,Sábado,Samedi,27,58,8,6,Febrero,Février,1,1
20210228,2021-02-28,Sunday,February,Feb,2,1,2021,7,True,2021,4,False,Domingo,Dimanche,28,59,8,7,Febrero,Février,1,2
20210301,2021-03-01,Monday,March,Mar,3,1,2021,1,False,2020,1,False,Lunes,Lundi,1,60,9,1,Marzo,Mars,1,1
20210302,2021-03-02,Tuesday,March,Mar,3,1,2021,2,False,2021,3,False,Martes,Mardi,2,61,9,2,Marzo,Mars,1,2
20210303,2021-03-03,Wednesday,March,Mar,3,1,2021,3,False,2021,4,False,Miércoles,Mercredi,3,62,9,3,Marzo,Mars,1,2
20210304,2021-03-04,Thursday,March,Mar,3,1,2021,4,False,2021,2,False,Jueves,Jeudi,4,63,9,4,Marzo,Mars,1,1
20210305,2021-03-05,Friday,March,Mar,3,1,2021,5,False,2020,2,False,Viernes,Vendredi,5,64,9,5,Marzo,Mars,1,1
20210306,2021-03-06,Saturday,March,Mar,3,1,2021,6,True,2021,3,False,Sábado,Samedi,6,65,9,6,Marzo,Mars,1,2
20210307,2021-03-07,Sunday,March,Mar,3,1,2021,7,True,2021,3,False,Domingo,Dimanche,7,66,9,7,Marzo,Mars,1,2
20210308,2021-03-08,Monday,March,Mar,3,1,2021,1,False,2021,4,False,Lunes,Lundi,8,67,10,1,Marzo,Mars,1,2
20210309,2021-03-09,Tuesday,March,Mar,3,1,2021,2,False,2021,2,False,Martes,Mardi,9,68,10,2,Marzo,Mars,1,1
20210310,2021-03-10,Wednesday,March,Mar,3,1,2021,3,False,2021,2,False,Miércoles,Mercredi,10,69,10,3,Marzo,Mars,1,1
20210311,2021-03-11,Thursday,March,Mar,3,1,2021,4,False,2021,2,False,Jueves,Jeudi,11,70,10,4,Marzo,Mars,1,1
20210312,2021-03-12,Friday,March,Mar,3,1,2021,5,False,2020,2,False,Viernes,Vendredi,12,71,10,5,Marzo,Mars,1,1
20210313,2021-03-13,Saturday,March,Mar,3,1,2021,6,True,2021,2,False,Sábado,Samedi,13,72,10,6,Marzo,Mars,1,1
20210314,2021-03-14,Sunday,March,Mar,3,1,2021,7,True,2021,1,False,Domingo,Dimanche,14,73,10,7,Marzo,Mars,1,1
20210315,2021-03-15,Monday,March,Mar,3,1,2021,1,False,2020,3,True,Lunes,Lundi,15,74,11,1,Marzo,Mars,1,2
20210316,2021-03-16,Tuesday,March,Mar,3,1,2021,2,False,2021,1,False,Martes,Mardi,16,75,11,2,Marzo,Mars,1,1
20210317,2021-03-17,Wednesday,March,Mar,3,1,2021,3,False,2021,2,False,Miércoles,Mercredi,17,76,11,3,Marzo,Mars,1,1
20210318,2021-03-18,Thursday,March,Mar,3,1,2021,4,False,2021,4,False,Jueves,Jeudi,18,77,11,4,Marzo,Mars,1,2
20210319,2021-03-19,Friday,March,Mar,3,1,2021,5,False,2020,4,False,Viernes,Vendredi,19,78,11,5,Marzo,Mars,1,2
20210320,2021-03-20,Saturday,March,Mar,3,1,2021,6,True,2020,2,False,Sábado,Samedi,20,79,11,6,Marzo,Mars,1,1
20210321,2021-03-21,Sunday,March,Mar,3,1,2021,7,True,2021,2,False,Domingo,Dimanche,21,80,11,7,Marzo,Mars,1,1
20210322,2021-03-22,Monday,March,Mar,3,1,2021,1,False,2021,4,False,Lunes,Lundi,22,81,12,1,Marzo,Mars,1,2
20210323,2021-03-23,Tuesday,March,Mar,3,1,2021,2,False,2020,1,False,Martes,Mardi,23,82,12,2,Marzo,Mars,1,1
20210324,2021-03-24,Wednesday,March,Mar,3,1,2021,3,False,2021,1,False,Miércoles,Mercredi,24,83,12,3,Marzo,Mars,1,1
20210325,2021-03-25,Thursday,March,Mar,3,1,2021,4,False,2021,2,False,Jueves,Jeudi,25,84,12,4,Marzo,Mars,1,1
20210326,2021-03-26,Friday,March,Mar,3,1,2021,5,False,2021,1,False,Viernes,Vendredi,26,85,12,5,Marzo,Mars,1,1
20210327,2021-03-27,Saturday,March,Mar,3,1,2021,6,True,2021,4,False,Sábado,Samedi,27,86,12,6,Marzo,Mars,1,2
20210328,2021-03-28,Sunday,March,Mar,3,1,2021,7,True,2020,1,False,Domingo,Dimanche,28,87,12,7,Marzo,Mars,1,1
20210329,2021-03-29,Monday,March,Mar,3,1,2021,1,False,2020,2,False,Lunes,Lundi,29,88,13,1,Marzo,Mars,1,1
20210330,2021-03-30,Tuesday,March,Mar,3,1,2021,2,False,2020,4,False,Martes,Mardi,30,89,13,2,Marzo,Mars,1,2
20210331,2021-03-31,Wednesday,March,Mar,3,1,2021,3,False,2021,1,False,Miércoles,Mercredi,31,90,13,3,Marzo,Mars,1,1
20210401,2021-04-01,Thursday,April,Apr,4,2,2021,4,False,2020,3,False,Jueves,Jeudi,1,91,13,4,Abril,Avril,1,2
20210402,2021-04-02,Friday,April,Apr,4,2,2021,5,False,2020,4,False,Viernes,Vendredi,2,92,13,5,Abril,Avril,1,2
20210403,2021-04-03,Saturday,April,Apr,4,2,2021,6,True,2020,4,True,Sábado,Samedi,3,93,13,6,Abril,Avril,1,2
20210404,2021-04-04,Sunday,April,Apr,4,2,2021,7,True,2021,3,False,Domingo,Dimanche,4,94,13,7,Abril,Avril,1,2
20210405,2021-04-05,Monday,April,Apr,4,2,2021,1,False,2021,3,False,Lunes,Lundi,5,95,14,1,Abril,Avril,1,2
20210406,2021-04-06,Tuesday,April,Apr,4,2,2021,2,False,2020,4,False,Martes,Mardi,6,96,14,2,Abril,Avril,1,2
20210407,2021-04-07,Wednesday,April,Apr,4,2,2021,3,False,2020,3,False,Miércoles,Mercredi,7,97,14,3,Abril,Avril,1,2
20210408,2021-04-08,Thursday,April,Apr,4,2,2021,4,False,2021,2,False,Jueves,Jeudi,8,98,14,4,Abril,Avril,1,1
20210409,2021-04-09,Friday,April,Apr,4,2,2021,5,False,2020,2,False,Viernes,Vendredi,9,99,14,5,Abril,Avril,1,1
20210410,2021-04-10,Saturday,April,Apr,4,2,2021,6,True,2020,2,False,Sábado,Samedi,10,100,14,6,Abril,Avril,1,1
20210411,2021-04-11,Sunday,April,Apr,4,2,2021,7,True,2020,4,False,Domingo,Dimanche,11,101,14,7,Abril,Avril,1,2
20210412,2021-04-12,Monday,April,Apr,4,2,2021,1,False,2020,3,False,Lunes,Lundi,12,102,15,1,Abril,Avril,1,2
20210413,2021-04-13,Tuesday,April,Apr,4,2,2021,2,False,2020,3,False,Martes,Mardi,13,103,15,2,Abril,Avril,1,2
20210414,2021-04-14,Wednesday,April,Apr,4,2,2021,3,False,2020,1,False,Miércoles,Mercredi,14,104,15,3,Abril,Avril,1,1
20210415,2021-04-15,Thursday,April,Apr,4,2,2021,4,False,2020,1,False,Jueves,Jeudi,15,105,15,4,Abril,Avril,1,1
20210416,2021-04-16,Friday,April,Apr,4,2,2021,5,False,2021,3,False,Viernes,Vendredi,16,106,15,5,Abril,Avril,1,2
20210417,2021-04-17,Saturday,April,Apr,4,2,2021,6,True,2020,3,False,Sábado,Samedi,17,107,15,6,Abril,Avril,1,2
20210418,2021-04-18,Sunday,April,Apr,4,2,2021,7,True,2021,3,False,Domingo,Dimanche,18,108,15,7,Abril,Avril,1,2
20210419,2021-04-19,Monday,April,Apr,4,2,2021,1,False,2021,4,False,Lunes,Lundi,19,109,16,1,Abril,Avril,1,2
20210420,2021-04-20,Tuesday,April,Apr,4,2,2021,2,False,2020,3,False,Martes,Mardi,20,110,16,2,Abril,Avril,1,2
20210421,2021-04-21,Wednesday,April,Apr,4,2,2021,3,False,2021,1,False,Miércoles,Mercredi,21,111,16,3,Abril,Avril,1,1
20210422,2021-04-22,Thursday,April,Apr,4,2,2021,4,False,2020,4,False,Jueves,Jeudi,22,112,16,4,Abril,Avril,1,2
20210423,2021-04-23,Friday,April,Apr,4,2,2021,5,False,2021,3,False,Viernes,Vendredi,23,113,16,5,Abril,Avril,1,2
20210424,2021-04-24,Saturday,April,Apr,4,2,2021,6,True,2020,1,False,Sábado,Samedi,24,114,16,6,Abril,Avril,1,1
20210425,2021-04-25,Sunday,April,Apr,4,2,2021,7,True,2020,4,False,Domingo,Dimanche,25,115,16,7,Abril,Avril,1,2
20210426,2021-04-26,Monday,April,Apr,4,2,2021,1,False,2020,3,False,Lunes,Lundi,26,116,17,1,Abril,Avril,1,2
20210427,2021-04-27,Tuesday,April,Apr,4,2,2021,2,False,2021,3,False,Martes,Mardi,27,117,17,2,Abril,Avril,1,2
20210428,2021-04-28,Wednesday,April,Apr,4,2,2021,3,False,2021,3,False,Miércoles,Mercredi,28,118,17,3,Abril,Avril,1,2
20210429,2021-04-29,Thursday,April,Apr,4,2,2021,4,False,2021,4,False,Jueves,Jeudi,29,119,17,4,Abril,Avril,1,2
20210430,2021-04-30,Friday,April,Apr,4,2,2021,5,False,2020,1,False,Viernes,Vendredi,30,120,17,5,Abril,Avril,1,1
20210501,2021-05-01,Saturday,May,May,5,2,2021,6,True,2021,1,False,Sábado,Samedi,1,121,17,6,Mayo,Mai,1,1
20210502,2021-05-02,Sunday,May,May,5,2,2021,7,True,2020,2,False,Domingo,Dimanche,2,122,17,7,Mayo,Mai,1,1
20210503,2021-05-03,Monday,May,May,5,2,2021,1,False,2021,3,False,Lunes,Lundi,3,123,18,1,Mayo,Mai,1,2
20210504,2021-05-04,Tuesday,May,May,5,2,2021,2,False,2020,2,False,Martes,Mardi,4,124,18,2,Mayo,Mai,1,1
20210505,2021-05-05,Wednesday,May,May,5,2,2021,3,False,2020,2,False,Miércoles,Mercredi,5,125,18,3,Mayo,Mai,1,1
20210506,2021-05-06,Thursday,May,May,5,2,2021,4,False,2020,1,False,Jueves,Jeudi,6,126,18,4,Mayo,Mai,1,1
20210507,2021-05-07,Friday,May,May,5,2,2021,5,False,2020,4,False,Viernes,Vendredi,7,127,18,5,Mayo,Mai,1,2
20210508,2021-05-08,Saturday,May,May,5,2,2021,6,True,2021,4,False,Sábado,Samedi,8,128,18,6,Mayo,Mai,1,2
20210509,2021-05-09,Sunday,May,May,5,2,2021,7,True,2020,1,False,Domingo,Dimanche,9,129,18,7,Mayo,Mai,1,1
20210510,2021-05-10,Monday,May,May,5,2,2021,1,False,2021,4,False,Lunes,Lundi,10,130,19,1,Mayo,Mai,1,2
20210511,2021-05-11,Tuesday,May,May,5,2,2021,2,False,2020,2,False,Martes,Mardi,11,131,19,2,Mayo,Mai,1,1
20210512,2021-05-12,Wednesday,May,May,5,2,2021,3,False,2021,3,False,Miércoles,Mercredi,12,132,19,3,Mayo,Mai,1,2
20210513,2021-05-13,Thursday,May,May,5,2,2021,4,False,2020,1,False,Jueves,Jeudi,13,133,19,4,Mayo,Mai,1,1
20210514,2021-05-14,Friday,May,May,5,2,2021,5,False,2020,3,False,Viernes,Vendredi,14,134,19,5,Mayo,Mai,1,2
20210515,2021-05-15,Saturday,May,May,5,2,2021,6,True,2021,4,False,Sábado,Samedi,15,135,19,6,Mayo,Mai,1,2
20210516,2021-05-16,Sunday,May,May,5,2,2021,7,True,2020,3,True,Domingo,Dimanche,16,136,19,7,Mayo,Mai,1,2
20210517,2021-05-17,Monday,May,May,5,2,2021,1,False,2020,4,False,Lunes,Lundi,17,137,20,1,Mayo,Mai,1,2
20210518,2021-05-18,Tuesday,May,May,5,2,2021,2,False,2021,4,False,Martes,Mardi,18,138,20,2,Mayo,Mai,1,2
20210519,2021-05-19,Wednesday,May,May,5,2,2021,3,False,2021,2,False,Miércoles,Mercredi,19,139,20,3,Mayo,Mai,1,1
20210520,2021-05-20,Thursday,May,May,5,2,2021,4,False,2020,4,False,Jueves,Jeudi,20,140,20,4,Mayo,Mai,1,2
20210521,2021-05-21,Friday,May,May,5,2,2021,5,False,2020,2,False,Viernes,Vendredi,21,141,20,5,Mayo,Mai,1,1
20210522,2021-05-22,Saturday,May,May,5,2,2021,6,True,2021,2,True,Sábado,Samedi,22,142,20,6,Mayo,Mai,1,1
20210523,2021-05-23,Sunday,May,May,5,2,2021,7,True,2020,2,False,Domingo,Dimanche,23,143,20,7,Mayo,Mai,1,1
20210524,2021-05-24,Monday,May,May,5,2,2021,1,False,2020,1,False,Lunes,Lundi,24,144,21,1,Mayo,Mai,1,1
20210525,2021-05-25,Tuesday,May,May,5,2,2021,2,False,2020,1,False,Martes,Mardi,25,145,21,2,Mayo,Mai,1,1
20210526,2021-05-26,Wednesday,May,May,5,2,2021,3,False,2021,4,False,Miércoles,Mercredi,26,146,21,3,Mayo,Mai,1,2
20210527,2021-05-27,Thursday,May,May,5,2,2021,4,False,2021,2,False,Jueves,Jeudi,27,147,21,4,Mayo,Mai,1,1
20210528,2021-05-28,Friday,May,May,5,2,2021,5,False,2020,1,False,Viernes,Vendredi,28,148,21,5,Mayo,Mai,1,1
20210529,2021-05-29,Saturday,May,May,5,2,2021,6,True,2020,2,False,Sábado,Samedi,29,149,21,6,Mayo,Mai,1,1
20210530,2021-05-30,Sunday,May,May,5,2,2021,7,True,2020,3,False,Domingo,Dimanche,30,150,21,7,Mayo,Mai,1,2
20210531,2021-05-31,Monday,May,May,5,2,2021,1,False,2021,3,False,Lunes,Lundi,31,151,22,1,Mayo,Mai,1,2
20210601,2021-06-01,Tuesday,June,Jun,6,2,2021,2,False,2020,3,False,Martes,Mardi,1,152,22,2,Junio,Juin,1,2
20210602,2021-06-02,Wednesday,June,Jun,6,2,2021,3,False,2020,4,False,Miércoles,Mercredi,2,153,22,3,Junio,Juin,1,2
20210603,2021-06-03,Thursday,June,Jun,6,2,2021,4,False,2021,2,True,Jueves,Jeudi,3,154,22,4,Junio,Juin,1,1
20210604,2021-06-04,Friday,June,Jun,6,2,2021,5,False,2020,3,False,Viernes,Vendredi,4,155,22,5,Junio,Juin,1,2
20210605,2021-06-05,Saturday,June,Jun,6,2,2021,6,True,2021,1,False,Sábado,Samedi,5,156,22,6,Junio,Juin,1,1
20210606,2021-06-06,Sunday,June,Jun,6,2,2021,7,True,2020,3,False,Domingo,Dimanche,6,157,22,7,Junio,Juin,1,2
20210607,2021-06-07,Monday,June,Jun,6,2,2021,1,False,2020,3,False,Lunes,Lundi,7,158,23,1,Junio,Juin,1,2
20210608,2021-06-08,Tuesday,June,Jun,6,2,2021,2,False,2020,3,True,Martes,Mardi,8,159,23,2,Junio,Juin,1,2
20210609,2021-06-09,Wednesday,June,Jun,6,2,2021,3,False,2021,4,False,Miércoles,Mercredi,9,160,23,3,Junio,Juin,1,2
20210610,2021-06-10,Thursday,June,Jun,6,2,2021,4,False,2021,1,False,Jueves,Jeudi,10,161,23,4,Junio,Juin,1,1
20210611,2021-06-11,Friday,June,Jun,6,2,2021,5,False,2021,2,False,Viernes,Vendredi,11,162,23,5,Junio,Juin,1,1
20210612,2021-06-12,Saturday,June,Jun,6,2,2021,6,True,2020,1,False,Sábado,Samedi,12,163,23,6,Junio,Juin,1,1
20210613,2021-06-13,Sunday,June,Jun,6,2,2021,7,True,2021,2,False,Domingo,Dimanche,13,164,23,7,Junio,Juin,1,1
20210614,2021-06-14,Monday,June,Jun,6,2,2021,1,False,2020,4,False,Lunes,Lundi,14,165,24,1,Junio,Juin,1,2
20210615,2021-06-15,Tuesday,June,Jun,6,2,2021,2,False,2020,4,False,Martes,Mardi,15,166,24,2,Junio,Juin,1,2
20210616,2021-06-16,Wednesday,June,Jun,6,2,2021,3,False,2021,4,False,Miércoles,Mercredi,16,167,24,3,Junio,Juin,1,2
20210617,2021-06-17,Thursday,June,Jun,6,2,2021,4,False,2020,4,False,Jueves,Jeudi,17,168,24,4,Junio,Juin,1,2
20210618,2021-06-18,Friday,June,Jun,6,2,2021,5,False,2020,2,False,Viernes,Vendredi,18,169,24,5,Junio,Juin,1,1
20210619,2021-06-19,Saturday,June,Jun,6,2,2021,6,True,2020,3,True,Sábado,Samedi,19,170,24,6,Junio,Juin,1,2
20210620,2021-06-20,Sunday,June,Jun,6,2,2021,7,True,2020,2,False,Domingo,Dimanche,20,171,24,7,Junio,Juin,1,1
20210621,2021-06-21,Monday,June,Jun,6,2,2021,1,False,2020,1,True,Lunes,Lundi,21,172,25,1,Junio,Juin,1,1
20210622,2021-06-22,Tuesday,June,Jun,6,2,2021,2,False,2021,4,False,Martes,Mardi,22,173,25,2,Junio,Juin,1,2
20210623,2021-06-23,Wednesday,June,Jun,6,2,2021,3,False,2020,4,False,Miércoles,Mercredi,23,174,25,3,Junio,Juin,1,2
20210624,2021-06-24,Thursday,June,Jun,6,2,2021,4,False,2021,1,True,Jueves,Jeudi,24,175,25,4,Junio,Juin,1,1
20210625,2021-06-25,Friday,June,Jun,6,2,2021,5,False,2021,2,False,Viernes,Vendredi,25,176,25,5,Junio,Juin,1,1
20210626,2021-06-26,Saturday,June,Jun,6,2,2021,6,True,2020,3,False,Sábado,Samedi,26,177,25,6,Junio,Juin,1,2
20210627,2021-06-27,Sunday,June,Jun,6,2,2021,7,True,2020,3,False,Domingo,Dimanche,27,178,25,7,Junio,Juin,1,2
20210628,2021-06-28,Monday,June,Jun,6,2,2021,1,False,2020,1,False,Lunes,Lundi,28,179,26,1,Junio,Juin,1,1
20210629,2021-06-29,Tuesday,June,Jun,6,2,2021,2,False,2021,3,True,Martes,Mardi,29,180,26,2,Junio,Juin,1,2
20210630,2021-06-30,Wednesday,June,Jun,6,2,2021,3,False,2020,2,False,Miércoles,Mercredi,30,181,26,3,Junio,Juin,1,1
20210701,2021-07-01,Thursday,July,Jul,7,3,2021,4,False,2021,2,False,Jueves,Jeudi,1,182,26,4,Julio,Juillet,2,1
20210702,2021-07-02,Friday,July,Jul,7,3,2021,5,False,2020,1,False,Viernes,Vendredi,2,183,26,5,Julio,Juillet,2,1
20210703,2021-07-03,Saturday,July,Jul,7,3,2021,6,True,2021,2,True,Sábado,Samedi,3,184,26,6,Julio,Juillet,2,1
20210704,2021-07-04,Sunday,July,Jul,7,3,2021,7,True,2020,4,False,Domingo,Dimanche,4,185,26,7,Julio,Juillet,2,2
20210705,2021-07-05,Monday,July,Jul,7,3,2021,1,False,2020,1,False,Lunes,Lundi,5,186,27,1,Julio,Juillet,2,1
20210706,2021-07-06,Tuesday,July,Jul,7,3,2021,2,False,2021,2,False,Martes,Mardi,6,187,27,2,Julio,Juillet,2,1
20210707,2021-07-07,Wednesday,July,Jul,7,3,2021,3,False,2021,1,True,Miércoles,Mercredi,7,188,27,3,Julio,Juillet,2,1
20210708,2021-07-08,Thursday,July,Jul,7,3,2021,4,False,2020,3,True,Jueves,Jeudi,8,189,27,4,Julio,Juillet,2,2
20210709,2021-07-09,Friday,July,Jul,7,3,2021,5,False,2021,2,False,Viernes,Vendredi,9,190,27,5,Julio,Juillet,2,1
20210710,2021-07-10,Saturday,July,Jul,7,3,2021,6,True,2020,4,False,Sábado,Samedi,10,191,27,6,Julio,Juillet,2,2
20210711,2021-07-11,Sunday,July,Jul,7,3,2021,7,True,2021,2,False,Domingo,Dimanche,11,192,27,7,Julio,Juillet,2,1
20210712,2021-07-12,Monday,July,Jul,7,3,2021,1,False,2021,1,False,Lunes,Lundi,12,193,28,1,Julio,Juillet,2,1
20210713,2021-07-13,Tuesday,July,Jul,7,3,2021,2,False,2020,1,False,Martes,Mardi,13,194,28,2,Julio,Juillet,2,1
20210714,2021-07-14,Wednesday,July,Jul,7,3,2021,3,False,2020,2,False,Miércoles,Mercredi,14,195,28,3,Julio,Juillet,2,1
20210715,2021-07-15,Thursday,July,Jul,7,3,2021,4,False,2020,4,False,Jueves,Jeudi,15,196,28,4,Julio,Juillet,2,2
20210716,2021-07-16,Friday,July,Jul,7,3,2021,5,False,2021,4,False,Viernes,Vendredi,16,197,28,5,Julio,Juillet,2,2
20210717,2021-07-17,Saturday,July,Jul,7,3,2021,6,True,2021,4,False,Sábado,Samedi,17,198,28,6,Julio,Juillet,2,2
20210718,2021-07-18,Sunday,July,Jul,7,3,2021,7,True,2020,1,False,Domingo,Dimanche,18,199,28,7,Julio,Juillet,2,1
20210719,2021-07-19,Monday,July,Jul,7,3,2021,1,False,2020,2,False,Lunes,Lundi,19,200,29,1,Julio,Juillet,2,1
20210720,2021-07-20,Tuesday,July,Jul,7,3,2021,2,False,2021,3,False,Martes,Mardi,20,201,29,2,Julio,Juillet,2,2
20210721,2021-07-21,Wednesday,July,Jul,7,3,2021,3,False,2021,1,False,Miércoles,Mercredi,21,202,29,3,Julio,Juillet,2,1
20210722,2021-07-22,Thursday,July,Jul,7,3,2021,4,False,2021,4,False,Jueves,Jeudi,22,203,29,4,Julio,Juillet,2,2
20210723,2021-07-23,Friday,July,Jul,7,3,2021,5,False,2020,2,False,Viernes,Vendredi,23,204,29,5,Julio,Juillet,2,1
20210724,2021-07-24,Saturday,July,Jul,7,3,2021,6,True,2020,4,False,Sábado,Samedi,24,205,29,6,Julio,Juillet,2,2
20210725,2021-07-25,Sunday,July,Jul,7,3,2021,7,True,2020,3,False,Domingo,Dimanche,25,206,29,7,Julio,Juillet,2,2
20210726,2021-07-26,Monday,July,Jul,7,3,2021,1,False,2021,4,False,Lunes,Lundi,26,207,30,1,Julio,Juillet,2,2
20210727,2021-07-27,Tuesday,July,Jul,7,3,2021,2,False,2020,4,False,Martes,Mardi,27,208,30,2,Julio,Juillet,2,2
20210728,2021-07-28,Wednesday,July,Jul,7,3,2021,3,False,2021,3,False,Miércoles,Mercredi,28,209,30,3,Julio,Juillet,2,2
20210729,2021-07-29,Thursday,July,Jul,7,3,2021,4,False,2020,2,False,Jueves,Jeudi,29,210,30,4,Julio,Juillet,2,1
20210730,2021-07-30,Friday,July,Jul,7,3,2021,5,False,2021,1,False,Viernes,Vendredi,30,211,30,5,Julio,Juillet,2,1
20210731,2021-07-31,Saturday,July,Jul,7,3,2021,6,True,2021,2,True,Sábado,Samedi,31,212,30,6,Julio,Juillet,2,1
20210801,2021-08-01,Sunday,August,Aug,8,3,2021,7,True,2021,3,False,Domingo,Dimanche,1,213,30,7,Agosto,Août,2,2
20210802,2021-08-02,Monday,August,Aug,8,3,2021,1,False,2020,4,False,Lunes,Lundi,2,214,31,1,Agosto,Août,2,2
20210803,2021-08-03,Tuesday,August,Aug,8,3,2021,2,False,2020,2,False,Martes,Mardi,3,215,31,2,Agosto,Août,2,1
20210804,2021-08-04,Wednesday,August,Aug,8,3,2021,3,False,2020,1,False,Miércoles,Mercredi,4,216,31,3,Agosto,Août,2,1
20210805,2021-08-05,Thursday,August,Aug,8,3,2021,4,False,2021,3,False,Jueves,Jeudi,5,217,31,4,Agosto,Août,2,2
20210806,2021-08-06,Friday,August,Aug,8,3,2021,5,False,2021,2,False,Viernes,Vendredi,6,218,31,5,Agosto,Août,2,1
20210807,2021-08-07,Saturday,August,Aug,8,3,2021,6,True,2021,1,False,Sábado,Samedi,7,219,31,6,Agosto,Août,2,1
20210808,2021-08-08,Sunday,August,Aug,8,3,2021,7,True,2021,3,False,Domingo,Dimanche,8,220,31,7,Agosto,Août,2,2
20210809,2021-08-09,Monday,August,Aug,8,3,2021,1,False,2021,1,False,Lunes,Lundi,9,221,32,1,Agosto,Août,2,1
20210810,2021-08-10,Tuesday,August,Aug,8,3,2021,2,False,2020,3,False,Martes,Mardi,10,222,32,2,Agosto,Août,2,2
20210811,2021-08-11,Wednesday,August,Aug,8,3,2021,3,False,2021,4,False,Miércoles,Mercredi,11,223,32,3,Agosto,Août,2,2
20210812,2021-08-12,Thursday,August,Aug,8,3,2021,4,False,2020,2,False,Jueves,Jeudi,12,224,32,4,Agosto,Août,2,1
20210813,2021-08-13,Friday,August,Aug,8,3,2021,5,False,2020,1,False,Viernes,Vendredi,13,225,32,5,Agosto,Août,2,1
20210814,2021-08-14,Saturday,August,Aug,8,3,2021,6,True,2021,3,False,Sábado,Samedi,14,226,32,6,Agosto,Août,2,2
20210815,2021-08-15,Sunday,August,Aug,8,3,2021,7,True,2020,1,True,Domingo,Dimanche,15,227,32,7,Agosto,Août,2,1
20210816,2021-08-16,Monday,August,Aug,8,3,2021,1,False,2020,1,False,Lunes,Lundi,16,228,33,1,Agosto,Août,2,1
20210817,2021-08-17,Tuesday,August,Aug,8,3,2021,2,False,2021,2,False,Martes,Mardi,17,229,33,2,Agosto,Août,2,1
20210818,2021-08-18,Wednesday,August,Aug,8,3,2021,3,False,2020,4,True,Miércoles,Mercredi,18,230,33,3,Agosto,Août,2,2
20210819,2021-08-19,Thursday,August,Aug,8,3,2021,4,False,2021,1,False,Jueves,Jeudi,19,231,33,4,Agosto,Août,2,1
